file,old_category,new_category,categories
icon_set/metadata/solo/two-standing-children.json,kids,kids,primitives kids
icon_set/metadata/solo/two-standing-people.json,people/groups,users,users primitives
icon_set/metadata/solo/two-step-workflow.json,business,business,primitives business
icon_set/metadata/solo/two-stick-figures.json,objects/culture,culture,culture primitives
icon_set/metadata/solo/two-stick-radio-controller.json,objects/war,war,war primitives
icon_set/metadata/solo/two-strands-party-bunting.json,objects/entertainment,events,primitives events
icon_set/metadata/solo/two-tamarind-pod-clusters.json,food,food,primitives food
icon_set/metadata/solo/two-teeth-with-braces.json,objects/health,health,health primitives
icon_set/metadata/solo/two-test-tubes-batch-078.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/two-thyme-sprigs.json,objects/food,food,primitives food
icon_set/metadata/solo/two-tier-bookcase-scattered-books.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/two-tier-bunk-bed-side-view.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/two-tier-house-with-upper-tower.json,building,building,building primitives
icon_set/metadata/solo/two-tier-office-building.json,objects/office,office,office primitives
icon_set/metadata/solo/two-tongued-fire-flame-33df769b.json,objects/fire,container,container
icon_set/metadata/solo/two-tongued-fire-flame-5efd8d3a.json,objects/fire,container,container
icon_set/metadata/solo/two-trees-by-road.json,nature/batch-02,nature,nature primitives
icon_set/metadata/solo/two-upright-shapes-with-gap-batch-051.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/two-user-profiles-batch-025-06.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/two-vertical-circles.json,symbol,symbol,symbol
icon_set/metadata/solo/two-vertical-sliders.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/two-water-chestnuts.json,food,food,primitives food
icon_set/metadata/solo/two-window-office-building.json,objects/office,office,office primitives
icon_set/metadata/solo/two-woman-busts.json,people/groups,users,users primitives
icon_set/metadata/solo/two-women-with-fringe.json,people/groups,users,users primitives
icon_set/metadata/solo/two-workers-at-conveyor-belt.json,business,business,primitives business
icon_set/metadata/solo/type-a-outlet-with-flattened-circular-recess.json,objects/electronics,electronics,electronics primitives
icon_set/metadata/solo/type-b-outlet-with-two-slots-and-ground-hole.json,objects/electronics,electronics,electronics primitives
icon_set/metadata/solo/type-f-outlet-with-two-holes-and-earth-tabs.json,objects/electronics,electronics,electronics primitives
icon_set/metadata/solo/type-h-outlet-with-three-round-contact-holes.json,objects/electronics,electronics,electronics primitives
icon_set/metadata/solo/type-n-power-outlet-batch-007-04.json,electronics,electronics,electronics primitives
icon_set/metadata/solo/type-n-power-outlet-batch-008-07.json,objects/batch-008,electronics,electronics primitives
icon_set/metadata/solo/type-o-outlet-with-three-triangularly-arranged-holes.json,objects/electronics,electronics,electronics primitives
icon_set/metadata/solo/typescript-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/typewriter.json,objects/stationery,content,primitives content
icon_set/metadata/solo/tyre-pressure-gauge.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/tyre-tread-pressure-gauge.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/u-shaped-down-arrow.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/u-turn-arrow.json,symbol,symbol,symbol
icon_set/metadata/solo/u-turn-left.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/u-turn-right.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/ublock-origin-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/ubuntu-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/ugadi-kalash-and-bowl.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/ui-browser-slider.json,websites,websites,websites other primitives-generate
icon_set/metadata/solo/ui-columns.json,apps,apps,apps primitives
icon_set/metadata/solo/ui-scroll-down.json,websites,websites,websites primitives
icon_set/metadata/solo/uikit-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/ulule-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/umbrella-lamp-stand.json,objects/photography,photography,photography primitives
icon_set/metadata/solo/umbrella-light-stand.json,objects/photography,photography,photography primitives
icon_set/metadata/solo/umbrella-stand.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/underwater-drone-twin-thrusters.json,objects/war,war,war primitives
icon_set/metadata/solo/underwater-drone-with-claw.json,objects/war,war,war primitives
icon_set/metadata/solo/underwater-volcano.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/underwear-bikini-bottom.json,clothes,clothes,primitives clothes
icon_set/metadata/solo/underwear-bra-clothes.json,clothes,clothes,primitives clothes
icon_set/metadata/solo/underwear-bra.json,clothes,clothes,primitives clothes
icon_set/metadata/solo/underwear-briefs-batch-078.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/undo.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/unequal-balance-scale.json,objects/work,work,work primitives
icon_set/metadata/solo/unequal-two-leaf-seedling-on-ground-line.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/uneven-soil-surface-with-scattered-specks.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/unhappy-smileys.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/unhappy.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/unicode-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/unicycle.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/unimpressed-face.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/unity-logo.json,logos,logos,logos primitives
icon_set/metadata/solo/unlock-1.json,symbol,symbol,symbol
icon_set/metadata/solo/unlock-90a6ff07.json,symbol,symbol,symbol
icon_set/metadata/solo/unlock-symbol.json,symbol,symbol,symbol
icon_set/metadata/solo/unlock.json,state,state,state
icon_set/metadata/solo/unlocked-padlock-batch-078.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/unlocked-padlock-with-keyhole.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/unlocked-padlock-with-round-slot.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/unlocked-security-padlock-batch-003.json,container,container,container
icon_set/metadata/solo/unlocked-security-padlock-solo-b004-13.json,objects,container,container
icon_set/metadata/solo/unrolled-insulation-sheet.json,construction,construction,construction primitives
icon_set/metadata/solo/unrolled-wallpaper-roll.json,construction,construction,construction primitives
icon_set/metadata/solo/unsplash-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/unus-sed-leo-angular-emblem.json,objects/finance,finance,primitives finance
icon_set/metadata/solo/unus-sed-leo-emblem.json,symbols/finance,money,primitives money
icon_set/metadata/solo/up-and-down-chevrons.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/up-arrow-batch-078.json,objects/general,Uncategorized,primitive primitives
icon_set/metadata/solo/up-chevron-batch-078.json,objects/general,Uncategorized,primitive primitives
icon_set/metadata/solo/up-double.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/up-triangle-batch-078.json,objects/general,Uncategorized,primitive primitives
icon_set/metadata/solo/up.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/uplabs-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/upload-bottom.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/upload-dash-arrow.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/upload-thick-bottom.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/upload.json,emails,emails,emails primitives
icon_set/metadata/solo/uploaded-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/upper-and-lower-teeth.json,objects/health,health,health primitives
icon_set/metadata/solo/upright-battery-with-polarity-marks.json,objects/devices,devices,primitives devices
icon_set/metadata/solo/upright-claw-hammer-solo-batch-064.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/upright-claw-hammer.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/upright-crushed-plastic-bottle-with-two-folds.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/upright-dna-helix-with-short-rungs.json,artificial-intelligence,artificial-intelligence,artificial-intelligence primitives
icon_set/metadata/solo/upright-eyedropper-releasing-one-drop.json,objects/design,design,design primitives
icon_set/metadata/solo/upright-eyedropper-with-two-graduations.json,objects/design,design,design primitives
icon_set/metadata/solo/upright-flashlight.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/upright-fork-and-pointed-knife.json,objects/food,food,food other primitives-generate
icon_set/metadata/solo/upright-fork-and-spoon.json,objects/food,food,primitives food
icon_set/metadata/solo/upright-hand-holding-chopsticks.json,objects/food,food,primitives food
icon_set/metadata/solo/upright-horseshoe-magnet-with-pole-bands.json,objects/design,design,design primitives
icon_set/metadata/solo/upright-horseshoe-with-four-nail-marks.json,objects/recreation,entertainment,entertainment primitives
icon_set/metadata/solo/upright-lens-barrel.json,objects/photography,photography,photography primitives
icon_set/metadata/solo/upright-lipstick-with-angled-tip.json,beauty,beauty,beauty other primitives-generate
icon_set/metadata/solo/upright-measuring-dropper-with-two-ticks.json,objects/design,design,design primitives
icon_set/metadata/solo/upright-open-end-wrench-batch-064.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/upright-panel-with-flowing-waves-batch-032.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/upright-pen-pencil-and-brush-set.json,objects/design,design,design primitives
icon_set/metadata/solo/upright-pencil-beside-three-tick-ruler.json,objects/design,design,design primitives
icon_set/metadata/solo/upright-pencil-with-deep-point.json,objects/design,design,design state
icon_set/metadata/solo/upright-power-plug-with-leaf-ended-cord.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/upright-rocket-round-window.json,objects/science,science,science primitives
icon_set/metadata/solo/upright-rolling-suitcase.json,objects/travel,travel,travel primitives
icon_set/metadata/solo/upright-rounded-rectangle-batch-032.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/upright-ruler.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/upright-sitting-cat.json,objects/pets,pets,pets primitives
icon_set/metadata/solo/upright-three-card-color-swatch-fan.json,objects/design,design,design primitives
icon_set/metadata/solo/upright-three-pointed-leaf-plant.json,nature/plants,decoration,decoration state
icon_set/metadata/solo/upright-toilet-paper-roll.json,objects/wayfinding,wayfinding,wayfinding primitives
