original,role,icon,shared,pairs,status,model,counterpart
text-truetype-font-format-c8645b67-sub32,side,text-truetype-font-format-c8645b67-sub32,True,1,pass,../../model/icons/sub/text_truetype_font_format_c8645b67_sub32.py,text-truetype-font-format-c8645b67-sub32-symbol
text-truetype-font-format-c8645b67-sub32,symbol,text-truetype-font-format-c8645b67-sub32-symbol,True,3,pass,../../model/icons/symbol/text_truetype_font_format_c8645b67_sub32_symbol_c8645b67_a98b_429c_9c1d_33100a9270ba.py,text-truetype-font-format-c8645b67-sub32
text-two-minus-one-math-expression-17d5ec75-sub32,symbol,text-two-minus-one-math-expression-17d5ec75-sub32,False,1,pass,../../model/icons/symbol/text_two_minus_one_math_expression_17d5ec75_sub32.py,
text-two-player-mode-symbol-fae72b07-sub32,symbol,text-two-player-mode-symbol-fae72b07-sub32,False,1,pass,../../model/icons/symbol/text_two_player_mode_symbol_fae72b07_sub32.py,
text-two-plus-numeric-indicator-f6bca356-sub32,symbol,text-two-plus-numeric-indicator-f6bca356-sub32,False,1,pass,../../model/icons/symbol/text_two_plus_numeric_indicator_f6bca356_sub32.py,
text-two-point-five-meter-height-limit-38ba2a2e-sub32,symbol,text-two-point-five-meter-height-limit-38ba2a2e-sub32,False,2,pass,../../model/icons/symbol/text_two_point_five_meter_height_limit_38ba2a2e_sub32.py,
text-two-to-zero-score-7166f712-sub32,symbol,text-two-to-zero-score-7166f712-sub32,False,3,pass,../../model/icons/symbol/text_two_to_zero_score_7166f712_sub32.py,
text-two-way-directional-text-label-cd9bea8f-sub32,symbol,text-two-way-directional-text-label-cd9bea8f-sub32,False,1,review,../../model/icons/symbol/text_two_way_directional_text_label_cd9bea8f_sub32.py,
text-txt-text-document-icon-15c48b39-sub32,side,text-txt-text-document-icon-15c48b39-sub32,True,1,pass,../../model/icons/sub/text_txt_text_document_icon_15c48b39_sub32.py,text-txt-text-document-icon-15c48b39-sub32-symbol
text-txt-text-document-icon-15c48b39-sub32,symbol,text-txt-text-document-icon-15c48b39-sub32-symbol,True,3,pass,../../model/icons/symbol/text_txt_text_document_icon_15c48b39_sub32_symbol_15c48b39_7bf3_43b2_930a_e15900db4131.py,text-txt-text-document-icon-15c48b39-sub32
text-ultra-high-definition-resolution-b0cda311-sub32,symbol,text-ultra-high-definition-resolution-b0cda311-sub32,False,1,pass,../../model/icons/symbol/text_ultra_high_definition_resolution_b0cda311_sub32.py,
text-underline-text-c11d8345-sub32,symbol,text-underline-text-c11d8345-sub32,False,1,review,../../model/icons/symbol/text_underline_text_c11d8345_sub32.py,
text-underline-text-formatting-symbol-cbea8ee2-sub32,symbol,text-underline-text-formatting-symbol-cbea8ee2-sub32,False,1,pass,../../model/icons/symbol/text_underline_text_formatting_symbol_cbea8ee2_sub32.py,
text-underlined-al-letters-c2306778-sub32,symbol,text-underlined-al-letters-c2306778-sub32,False,1,fail,../../model/icons/symbol/text_underlined_al_letters_c2306778_sub32.py,
text-underlined-ar-text-a642d559-sub32,symbol,text-underlined-ar-text-a642d559-sub32,False,1,fail,../../model/icons/symbol/text_underlined_ar_text_a642d559_sub32.py,
text-underlined-at-text-7fbe570f-sub32,symbol,text-underlined-at-text-7fbe570f-sub32,False,1,fail,../../model/icons/symbol/text_underlined_at_text_7fbe570f_sub32.py,
text-underlined-be-text-symbol-f17d3767-sub32,symbol,text-underlined-be-text-symbol-f17d3767-sub32,False,1,review,../../model/icons/symbol/text_underlined_be_text_symbol_f17d3767_sub32.py,
text-underlined-bk-text-formatting-icon-92d2f4b9-sub32,symbol,text-underlined-bk-text-formatting-icon-92d2f4b9-sub32,False,1,pass,../../model/icons/symbol/text_underlined_bk_text_formatting_icon_92d2f4b9_sub32.py,
text-underlined-calcium-symbol-8c402655-sub32,symbol,text-underlined-calcium-symbol-8c402655-sub32,False,1,pass,../../model/icons/symbol/text_underlined_calcium_symbol_8c402655_sub32.py,
text-underlined-capital-letter-b-5597f318-sub32,symbol,text-underlined-capital-letter-b-5597f318-sub32,False,1,pass,../../model/icons/symbol/text_underlined_capital_letter_b_5597f318_sub32.py,
text-underlined-capital-letter-i-6faddbc4-sub32,symbol,text-underlined-capital-letter-i-6faddbc4-sub32,False,1,pass,../../model/icons/symbol/text_underlined_capital_letter_i_6faddbc4_sub32.py,
text-underlined-cd-symbol-2b549dc2-sub32,symbol,text-underlined-cd-symbol-2b549dc2-sub32,False,1,pass,../../model/icons/symbol/text_underlined_cd_symbol_2b549dc2_sub32.py,
text-underlined-cesium-chemical-symbol-9c2ec6b1-sub32,symbol,text-underlined-cesium-chemical-symbol-9c2ec6b1-sub32,False,1,pass,../../model/icons/symbol/text_underlined_cesium_chemical_symbol_9c2ec6b1_sub32.py,
text-underlined-cn-text-61969661-sub32,symbol,text-underlined-cn-text-61969661-sub32,False,1,pass,../../model/icons/symbol/text_underlined_cn_text_61969661_sub32.py,
text-underlined-color-indicator-1a295dae-sub32,symbol,text-underlined-color-indicator-1a295dae-sub32,False,1,pass,../../model/icons/symbol/text_underlined_color_indicator_1a295dae_sub32.py,
text-underlined-db-text-d98f0429-sub32,symbol,text-underlined-db-text-d98f0429-sub32,False,1,pass,../../model/icons/symbol/text_underlined_db_text_d98f0429_sub32.py,
text-underlined-ds-text-symbol-b2f8456d-sub32,symbol,text-underlined-ds-text-symbol-b2f8456d-sub32,False,1,pass,../../model/icons/symbol/text_underlined_ds_text_symbol_b2f8456d_sub32.py,
text-underlined-dy-text-2da2da3d-sub32,symbol,text-underlined-dy-text-2da2da3d-sub32,False,1,fail,../../model/icons/symbol/text_underlined_dy_text_2da2da3d_sub32.py,
text-underlined-fl-text-7b780113-sub32,symbol,text-underlined-fl-text-7b780113-sub32,False,1,pass,../../model/icons/symbol/text_underlined_fl_text_7b780113_sub32.py,
text-underlined-fm-symbol-82a51617-sub32,symbol,text-underlined-fm-symbol-82a51617-sub32,False,1,pass,../../model/icons/symbol/text_underlined_fm_symbol_82a51617_sub32.py,
text-underlined-germanium-element-symbol-6a1cef81-sub32,symbol,text-underlined-germanium-element-symbol-6a1cef81-sub32,False,1,review,../../model/icons/symbol/text_underlined_germanium_element_symbol_6a1cef81_sub32.py,
text-underlined-hassium-chemical-symbol-795cc695-sub32,symbol,text-underlined-hassium-chemical-symbol-795cc695-sub32,False,1,pass,../../model/icons/symbol/text_underlined_hassium_chemical_symbol_795cc695_sub32.py,
text-underlined-ho-text-3e5643e3-sub32,symbol,text-underlined-ho-text-3e5643e3-sub32,False,1,pass,../../model/icons/symbol/text_underlined_ho_text_3e5643e3_sub32.py,
text-underlined-iron-chemical-symbol-7e8785ea-sub32,symbol,text-underlined-iron-chemical-symbol-7e8785ea-sub32,False,1,review,../../model/icons/symbol/text_underlined_iron_chemical_symbol_7e8785ea_sub32.py,
text-underlined-letter-f-26216f88-sub32,symbol,text-underlined-letter-f-26216f88-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letter_f_26216f88_sub32.py,
text-underlined-letter-k-142e8cbc-sub32,symbol,text-underlined-letter-k-142e8cbc-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letter_k_142e8cbc_sub32.py,
text-underlined-letter-p-f4ccc80a-sub32,symbol,text-underlined-letter-p-f4ccc80a-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letter_p_f4ccc80a_sub32.py,
text-underlined-letter-s-829ed2f4-sub32,symbol,text-underlined-letter-s-829ed2f4-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letter_s_829ed2f4_sub32.py,
text-underlined-letter-v-symbol-c0379c9b-sub32,symbol,text-underlined-letter-v-symbol-c0379c9b-sub32,False,1,fail,../../model/icons/symbol/text_underlined_letter_v_symbol_c0379c9b_sub32.py,
text-underlined-letter-w-793dd4fe-sub32,symbol,text-underlined-letter-w-793dd4fe-sub32,False,1,review,../../model/icons/symbol/text_underlined_letter_w_793dd4fe_sub32.py,
text-underlined-letter-y-3e3ed7bb-sub32,symbol,text-underlined-letter-y-3e3ed7bb-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letter_y_3e3ed7bb_sub32.py,
text-underlined-letters-as-8a434cfd-sub32,symbol,text-underlined-letters-as-8a434cfd-sub32,False,1,fail,../../model/icons/symbol/text_underlined_letters_as_8a434cfd_sub32.py,
text-underlined-letters-ba-a29d1bb4-sub32,symbol,text-underlined-letters-ba-a29d1bb4-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_ba_a29d1bb4_sub32.py,
text-underlined-letters-c-and-f-f3cd7ed4-sub32,symbol,text-underlined-letters-c-and-f-f3cd7ed4-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_c_and_f_f3cd7ed4_sub32.py,
text-underlined-letters-cl-6b34c175-sub32,symbol,text-underlined-letters-cl-6b34c175-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_cl_6b34c175_sub32.py,
text-underlined-letters-fr-1c234d5a-sub32,symbol,text-underlined-letters-fr-1c234d5a-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_fr_1c234d5a_sub32.py,
text-underlined-letters-ga-c229905f-sub32,symbol,text-underlined-letters-ga-c229905f-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_ga_c229905f_sub32.py,
text-underlined-letters-in-5d4b9367-sub32,symbol,text-underlined-letters-in-5d4b9367-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_in_5d4b9367_sub32.py,
text-underlined-letters-ir-f0f887c9-sub32,symbol,text-underlined-letters-ir-f0f887c9-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_ir_f0f887c9_sub32.py,
text-underlined-letters-mc-f7ec73e6-sub32,symbol,text-underlined-letters-mc-f7ec73e6-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_mc_f7ec73e6_sub32.py,
text-underlined-letters-rg-a2b4d767-sub32,symbol,text-underlined-letters-rg-a2b4d767-sub32,False,1,review,../../model/icons/symbol/text_underlined_letters_rg_a2b4d767_sub32.py,
text-underlined-letters-s-and-m-2c951241-sub32,symbol,text-underlined-letters-s-and-m-2c951241-sub32,False,1,pass,../../model/icons/symbol/text_underlined_letters_s_and_m_2c951241_sub32.py,
text-underlined-level-text-symbol-39ccb5c4-sub32,symbol,text-underlined-level-text-symbol-39ccb5c4-sub32,False,1,pass,../../model/icons/symbol/text_underlined_level_text_symbol_39ccb5c4_sub32.py,
text-underlined-li-text-style-43f168eb-sub32,symbol,text-underlined-li-text-style-43f168eb-sub32,False,1,pass,../../model/icons/symbol/text_underlined_li_text_style_43f168eb_sub32.py,
text-underlined-lu-text-c0452867-sub32,symbol,text-underlined-lu-text-c0452867-sub32,False,1,pass,../../model/icons/symbol/text_underlined_lu_text_c0452867_sub32.py,
text-underlined-magnesium-chemical-symbol-c6c64d6b-sub32,symbol,text-underlined-magnesium-chemical-symbol-c6c64d6b-sub32,False,1,review,../../model/icons/symbol/text_underlined_magnesium_chemical_symbol_c6c64d6b_sub32.py,
text-underlined-markdown-text-8f859757-sub32,symbol,text-underlined-markdown-text-8f859757-sub32,False,1,pass,../../model/icons/symbol/text_underlined_markdown_text_8f859757_sub32.py,
text-underlined-monday-day-abbreviation-05f9d47b-sub32,symbol,text-underlined-monday-day-abbreviation-05f9d47b-sub32,False,1,pass,../../model/icons/symbol/text_underlined_monday_day_abbreviation_05f9d47b_sub32.py,
text-underlined-mt-text-d24c6147-sub32-v2,symbol,text-underlined-mt-text-d24c6147-sub32-v2,False,1,pass,../../model/icons/symbol/text_underlined_mt_text_d24c6147_sub32_v2_d24c6147_77b6_469c_a884_91a184b5cafb.py,
text-underlined-nb-symbol-bd2eab8d-sub32,symbol,text-underlined-nb-symbol-bd2eab8d-sub32,False,1,fail,../../model/icons/symbol/text_underlined_nb_symbol_bd2eab8d_sub32.py,
text-underlined-nd-text-icon-c5a8d04e-sub32,symbol,text-underlined-nd-text-icon-c5a8d04e-sub32,False,1,pass,../../model/icons/symbol/text_underlined_nd_text_icon_c5a8d04e_sub32.py,
text-underlined-nh-text-dad870be-sub32,symbol,text-underlined-nh-text-dad870be-sub32,False,1,fail,../../model/icons/symbol/text_underlined_nh_text_dad870be_sub32.py,
text-underlined-os-text-5f8b0c10-sub32,symbol,text-underlined-os-text-5f8b0c10-sub32,False,1,pass,../../model/icons/symbol/text_underlined_os_text_5f8b0c10_sub32.py,
text-underlined-oval-symbol-b57126a0-sub32,symbol,text-underlined-oval-symbol-b57126a0-sub32,False,1,pass,../../model/icons/symbol/text_underlined_oval_symbol_b57126a0_sub32.py,
text-underlined-palladium-chemical-symbol-a944a118-sub32,symbol,text-underlined-palladium-chemical-symbol-a944a118-sub32,False,1,pass,../../model/icons/symbol/text_underlined_palladium_chemical_symbol_a944a118_sub32.py,
text-underlined-pt-typography-icon-a877b1f2-sub32-v2,symbol,text-underlined-pt-typography-icon-a877b1f2-sub32-v2,False,1,pass,../../model/icons/symbol/text_underlined_pt_typography_icon_a877b1f2_sub32_v2_a877b1f2_7112_423f_ba6f_00b26c285a22.py,
text-underlined-ra-text-symbol-a6f9f39a-sub32,symbol,text-underlined-ra-text-symbol-a6f9f39a-sub32,False,1,pass,../../model/icons/symbol/text_underlined_ra_text_symbol_a6f9f39a_sub32.py,
text-underlined-re-text-6823ab30-sub32,symbol,text-underlined-re-text-6823ab30-sub32,False,1,review,../../model/icons/symbol/text_underlined_re_text_6823ab30_sub32.py,
text-underlined-ru-text-faf37a6a-sub32,symbol,text-underlined-ru-text-faf37a6a-sub32,False,1,pass,../../model/icons/symbol/text_underlined_ru_text_faf37a6a_sub32.py,
text-underlined-rutherfordium-symbol-8242da2c-sub32,symbol,text-underlined-rutherfordium-symbol-8242da2c-sub32,False,1,pass,../../model/icons/symbol/text_underlined_rutherfordium_symbol_8242da2c_sub32.py,
text-underlined-seaborgium-symbol-3569420b-sub32,symbol,text-underlined-seaborgium-symbol-3569420b-sub32,False,1,review,../../model/icons/symbol/text_underlined_seaborgium_symbol_3569420b_sub32.py,
text-underlined-serbian-text-symbol-2ae3aaea-sub32,symbol,text-underlined-serbian-text-symbol-2ae3aaea-sub32,False,1,pass,../../model/icons/symbol/text_underlined_serbian_text_symbol_2ae3aaea_sub32.py,
text-underlined-si-letters-7512d618-sub32,symbol,text-underlined-si-letters-7512d618-sub32,False,1,pass,../../model/icons/symbol/text_underlined_si_letters_7512d618_sub32.py,
text-underlined-spanish-language-symbol-901bbfbd-sub32,symbol,text-underlined-spanish-language-symbol-901bbfbd-sub32,False,1,pass,../../model/icons/symbol/text_underlined_spanish_language_symbol_901bbfbd_sub32.py,
text-underlined-tax-label-ae5b32d5-sub32,symbol,text-underlined-tax-label-ae5b32d5-sub32,False,1,fail,../../model/icons/symbol/text_underlined_tax_label_ae5b32d5_sub32.py,
text-underlined-text-characters-e38cbfee-sub32,symbol,text-underlined-text-characters-e38cbfee-sub32,False,1,fail,../../model/icons/symbol/text_underlined_text_characters_e38cbfee_sub32.py,
text-underlined-text-format-c6a3dfcf-sub32,symbol,text-underlined-text-format-c6a3dfcf-sub32,False,1,pass,../../model/icons/symbol/text_underlined_text_format_c6a3dfcf_sub32.py,
text-underlined-th-text-6dd6160e-sub32-v2,symbol,text-underlined-th-text-6dd6160e-sub32-v2,False,1,review,../../model/icons/symbol/text_underlined_th_text_6dd6160e_sub32_v2_6dd6160e_f919_4957_8eda_70be2a33d023.py,
text-underlined-tin-element-symbol-b1b903d5-sub32,symbol,text-underlined-tin-element-symbol-b1b903d5-sub32,False,1,pass,../../model/icons/symbol/text_underlined_tin_element_symbol_b1b903d5_sub32.py,
text-underlined-title-case-text-2ee5ec1c-sub32,symbol,text-underlined-title-case-text-2ee5ec1c-sub32,False,1,pass,../../model/icons/symbol/text_underlined_title_case_text_2ee5ec1c_sub32.py,
text-underlined-tm-symbol-45736507-sub32,symbol,text-underlined-tm-symbol-45736507-sub32,False,1,pass,../../model/icons/symbol/text_underlined_tm_symbol_45736507_sub32.py,
text-underlined-typography-symbol-5b38e659-sub32,symbol,text-underlined-typography-symbol-5b38e659-sub32,False,1,pass,../../model/icons/symbol/text_underlined_typography_symbol_5b38e659_sub32.py,
text-underlined-uppercase-letter-n-fd05a265-sub32,symbol,text-underlined-uppercase-letter-n-fd05a265-sub32,False,1,pass,../../model/icons/symbol/text_underlined_uppercase_letter_n_fd05a265_sub32.py,
text-underlined-ytterbium-chemical-symbol-d61f0e28-sub32,symbol,text-underlined-ytterbium-chemical-symbol-d61f0e28-sub32,False,1,pass,../../model/icons/symbol/text_underlined_ytterbium_chemical_symbol_d61f0e28_sub32.py,
text-underlined-zirconium-element-symbol-e0213832-sub32,symbol,text-underlined-zirconium-element-symbol-e0213832-sub32,False,1,pass,../../model/icons/symbol/text_underlined_zirconium_element_symbol_e0213832_sub32.py,
text-underscored-tl-text-6bafe896-sub32,symbol,text-underscored-tl-text-6bafe896-sub32,False,1,pass,../../model/icons/symbol/text_underscored_tl_text_6bafe896_sub32.py,
text-uppercase-alphabet-letter-s-e6159229-sub32,symbol,text-uppercase-alphabet-letter-s-e6159229-sub32,False,1,pass,../../model/icons/symbol/text_uppercase_alphabet_letter_s_e6159229_sub32.py,
text-uppercase-alphabet-letters-e2e77865-sub32,symbol,text-uppercase-alphabet-letters-e2e77865-sub32,False,2,pass,../../model/icons/symbol/text_uppercase_alphabet_letters_e2e77865_sub32.py,
text-uppercase-alphabet-letters-k-and-j-27976f56-sub32,symbol,text-uppercase-alphabet-letters-k-and-j-27976f56-sub32,False,1,pass,../../model/icons/symbol/text_uppercase_alphabet_letters_k_and_j_27976f56_sub32.py,
text-uppercase-and-lowercase-characters-952ce078-sub32,symbol,text-uppercase-and-lowercase-characters-952ce078-sub32,False,1,pass,../../model/icons/symbol/text_uppercase_and_lowercase_characters_952ce078_sub32.py,
text-uppercase-key-text-fa9f251d-sub32,side,text-uppercase-key-text-fa9f251d-sub32,True,1,pass,../../model/icons/sub/text_uppercase_key_text_fa9f251d_sub32.py,text-uppercase-key-text-fa9f251d-sub32-symbol
text-uppercase-key-text-fa9f251d-sub32,symbol,text-uppercase-key-text-fa9f251d-sub32-symbol,True,1,pass,../../model/icons/symbol/text_uppercase_key_text_fa9f251d_sub32_symbol_fa9f251d_8301_43ee_85ae_874a68ff45de.py,text-uppercase-key-text-fa9f251d-sub32
text-uppercase-letter-h-with-underline-96d68a91-sub32,symbol,text-uppercase-letter-h-with-underline-96d68a91-sub32,False,1,pass,../../model/icons/symbol/text_uppercase_letter_h_with_underline_96d68a91_sub32.py,
text-uppercase-letter-p-9277c556-sub32,symbol,text-uppercase-letter-p-9277c556-sub32,False,6,pass,../../model/icons/symbol/text_uppercase_letter_p_9277c556_sub32.py,
text-uppercase-letters-q-and-t-08bec648-sub32-v2,side,text-uppercase-letters-q-and-t-08bec648-sub32-v2,True,1,pass,../../model/icons/sub/text_uppercase_letters_q_and_t_08bec648_sub32_v2_08bec648_2d52_4612_97b2_467c1570d4eb.py,text-uppercase-letters-q-and-t-08bec648-sub32-v2-symbol
text-uppercase-letters-q-and-t-08bec648-sub32-v2,symbol,text-uppercase-letters-q-and-t-08bec648-sub32-v2-symbol,True,3,pass,../../model/icons/symbol/text_uppercase_letters_q_and_t_08bec648_sub32_v2_symbol_08bec648_2d52_4612_97b2_467c1570d4eb.py,text-uppercase-letters-q-and-t-08bec648-sub32-v2
